VBELN,POSNR,MATNR,KWMENG,VRKME,NETWR,WAERK,WERKS,LGORT,RECORD_SOURCE,LOAD_DATE
10000357,000030,000000000010000085,95.950,EA,10448.41,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000357,000040,000000000010000017,5.761,PAL,19352.92,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000357,000050,000000000010000016,156.071,KG,14159.76,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000358,000010,000000000010000036,41.820,KG,4135.87,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000358,000020,000000000010000051,134.333,EA,37157.16,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000358,000030,000000000010000097,70.839,PAL,267716.41,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000358,000040,000000000010000072,113.165,EA,33957.93,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000358,000050,000000000010000037,23.020,PAL,68069.66,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000358,000060,000000000010000087,97.431,PAL,323784.43,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000358,000070,000000000010000049,85.893,ST,28655.91,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000359,000010,000000000010000073,29.446,ST,14510.86,VES,1000,0001,SAP,2025-01-01 00:00:00
10000359,000020,000000000010000031,19.248,EA,4795.08,VES,1000,0001,SAP,2025-01-01 00:00:00
10000359,000030,000000000010000043,122.367,ST,55247.12,VES,1000,0001,SAP,2025-01-01 00:00:00
10000359,000040,000000000010000081,106.089,EA,22388.10,VES,1000,0001,SAP,2025-01-01 00:00:00
10000359,000050,000000000010000018,70.419,EA,17830.96,VES,1000,0001,SAP,2025-01-01 00:00:00
10000360,000010,000000000010000067,73.303,PAL,293946.92,USD,1000,0001,SAP,2025-01-01 00:00:00
10000360,000020,000000000010000001,54.345,EA,15919.25,USD,1000,0001,SAP,2025-01-01 00:00:00
10000360,000030,000000000010000035,68.186,EA,9550.93,USD,1000,0001,SAP,2025-01-01 00:00:00
10000360,000040,000000000010000029,124.452,ST,42674.87,USD,1000,0001,SAP,2025-01-01 00:00:00
10000360,000050,000000000010000096,253.027,KG,20692.38,USD,1000,0001,SAP,2025-01-01 00:00:00
10000360,000060,000000000010000032,140.693,EA,26023.43,USD,1000,0001,SAP,2025-01-01 00:00:00
10000361,000010,000000000010000001,60.728,EA,18426.57,AUD,1000,0001,SAP,2025-01-01 00:00:00
10000361,000020,000000000010000040,21.489,EA,4370.81,AUD,1000,0001,SAP,2025-01-01 00:00:00
10000361,000030,000000000010000060,146.302,EA,16221.62,AUD,1000,0001,SAP,2025-01-01 00:00:00
10000361,000040,000000000010000069,31.004,ST,16224.24,AUD,1000,0001,SAP,2025-01-01 00:00:00
10000361,000050,000000000010000053,58.110,ST,22945.43,AUD,1000,0001,SAP,2025-01-01 00:00:00
10000361,000060,000000000010000057,52.833,PAL,243702.37,AUD,1000,0001,SAP,2025-01-01 00:00:00
10000361,000070,000000000010000099,70.849,ST,29918.01,AUD,1000,0001,SAP,2025-01-01 00:00:00
10000361,000080,000000000010000016,123.170,KG,9693.34,AUD,1000,0001,SAP,2025-01-01 00:00:00
10000362,000010,000000000010000054,99.870,ST,51690.65,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000362,000020,000000000010000038,111.363,EA,27370.94,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000362,000030,000000000010000049,88.150,ST,33282.16,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000362,000040,000000000010000014,130.230,ST,45708.16,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000362,000050,000000000010000073,81.770,ST,41343.56,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000362,000060,000000000010000079,139.679,ST,62340.92,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000362,000070,000000000010000012,86.631,EA,14984.10,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000362,000080,000000000010000055,34.199,EA,7939.96,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000363,000010,000000000010000087,15.186,PAL,50466.90,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000363,000020,000000000010000031,29.379,EA,7703.63,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000363,000030,000000000010000097,32.315,PAL,127636.38,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000363,000040,000000000010000032,82.932,EA,15503.88,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000363,000050,000000000010000074,13.719,ST,7478.98,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000363,000060,000000000010000025,45.747,EA,5520.38,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000363,000070,000000000010000086,88.884,KG,6241.77,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000363,000080,000000000010000015,58.982,EA,7301.54,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000363,000090,000000000010000018,128.224,EA,27852.75,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000363,000100,000000000010000062,26.264,EA,7770.24,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000364,000010,000000000010000027,30.755,PAL,138788.94,TWD,1000,0001,SAP,2025-01-01 00:00:00
10000364,000020,000000000010000096,227.283,KG,18715.23,TWD,1000,0001,SAP,2025-01-01 00:00:00
10000364,000030,000000000010000073,84.447,ST,39449.26,TWD,1000,0001,SAP,2025-01-01 00:00:00
10000364,000040,000000000010000031,93.010,EA,24513.00,TWD,1000,0001,SAP,2025-01-01 00:00:00
10000364,000050,000000000010000051,5.688,EA,1445.54,TWD,1000,0001,SAP,2025-01-01 00:00:00
10000365,000010,000000000010000018,9.031,EA,2117.68,MYR,1000,0001,SAP,2025-01-01 00:00:00
10000365,000020,000000000010000091,73.877,EA,20911.88,MYR,1000,0001,SAP,2025-01-01 00:00:00
10000365,000030,000000000010000037,96.500,PAL,277482.10,MYR,1000,0001,SAP,2025-01-01 00:00:00
10000365,000040,000000000010000054,116.106,ST,55664.40,MYR,1000,0001,SAP,2025-01-01 00:00:00
10000365,000050,000000000010000024,77.069,ST,31244.88,MYR,1000,0001,SAP,2025-01-01 00:00:00
10000365,000060,000000000010000015,129.020,EA,17838.70,MYR,1000,0001,SAP,2025-01-01 00:00:00
10000365,000070,000000000010000003,97.712,ST,46021.38,MYR,1000,0001,SAP,2025-01-01 00:00:00
10000366,000010,000000000010000052,146.306,EA,37652.68,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000366,000020,000000000010000042,124.251,EA,20002.55,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000366,000030,000000000010000057,44.854,PAL,204436.01,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000366,000040,000000000010000037,75.342,PAL,221466.56,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000366,000050,000000000010000035,57.404,EA,8694.01,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000366,000060,000000000010000077,37.610,PAL,155416.02,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000367,000010,000000000010000091,79.786,EA,24152.24,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000367,000020,000000000010000085,44.104,EA,5094.11,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000367,000030,000000000010000074,68.328,ST,41140.28,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000367,000040,000000000010000059,29.748,ST,12854.03,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000367,000050,000000000010000026,233.415,KG,15387.91,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000367,000060,000000000010000033,19.509,ST,11095.71,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000367,000070,000000000010000048,117.294,EA,20461.35,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000367,000080,000000000010000032,148.254,EA,30591.11,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000367,000090,000000000010000023,30.762,ST,13452.49,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000368,000010,000000000010000073,21.656,ST,9386.80,CAD,1000,0001,SAP,2025-01-01 00:00:00
10000368,000020,000000000010000060,21.385,EA,2191.53,CAD,1000,0001,SAP,2025-01-01 00:00:00
10000368,000030,000000000010000012,58.880,EA,11054.88,CAD,1000,0001,SAP,2025-01-01 00:00:00
10000368,000040,000000000010000023,137.688,ST,61231.50,CAD,1000,0001,SAP,2025-01-01 00:00:00
10000368,000050,000000000010000044,54.453,ST,27558.95,CAD,1000,0001,SAP,2025-01-01 00:00:00
10000368,000060,000000000010000070,41.128,EA,8270.96,CAD,1000,0001,SAP,2025-01-01 00:00:00
10000368,000070,000000000010000096,40.559,KG,3590.45,CAD,1000,0001,SAP,2025-01-01 00:00:00
10000368,000080,000000000010000027,94.128,PAL,410283.74,CAD,1000,0001,SAP,2025-01-01 00:00:00
10000368,000090,000000000010000050,17.416,EA,2428.08,CAD,1000,0001,SAP,2025-01-01 00:00:00
10000368,000100,000000000010000076,140.480,KG,11170.69,CAD,1000,0001,SAP,2025-01-01 00:00:00
10000369,000010,000000000010000098,121.965,EA,29124.03,TRY,1000,0001,SAP,2025-01-01 00:00:00
10000369,000020,000000000010000064,132.013,ST,55213.65,TRY,1000,0001,SAP,2025-01-01 00:00:00
10000369,000030,000000000010000044,137.624,ST,63463.17,TRY,1000,0001,SAP,2025-01-01 00:00:00
10000369,000040,000000000010000088,67.924,EA,18605.04,TRY,1000,0001,SAP,2025-01-01 00:00:00
10000369,000050,000000000010000050,113.247,EA,16616.21,TRY,1000,0001,SAP,2025-01-01 00:00:00
10000370,000010,000000000010000081,50.667,EA,11077.51,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000370,000020,000000000010000057,54.279,PAL,242499.31,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000370,000030,000000000010000085,141.523,EA,15160.59,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000370,000040,000000000010000088,45.300,EA,12448.97,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000370,000050,000000000010000064,38.214,ST,15304.61,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000370,000060,000000000010000096,231.750,KG,20511.82,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000370,000070,000000000010000005,120.399,EA,28947.48,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000370,000080,000000000010000034,17.723,ST,8476.76,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000370,000090,000000000010000002,90.545,EA,24609.55,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000371,000010,000000000010000041,30.741,EA,6193.58,MYR,1000,0001,SAP,2025-01-01 00:00:00
10000371,000020,000000000010000073,82.012,ST,34844.87,MYR,1000,0001,SAP,2025-01-01 00:00:00
10000371,000030,000000000010000003,69.154,ST,38378.11,MYR,1000,0001,SAP,2025-01-01 00:00:00
10000371,000040,000000000010000026,37.144,KG,2228.27,MYR,1000,0001,SAP,2025-01-01 00:00:00
10000371,000050,000000000010000053,16.255,ST,6605.65,MYR,1000,0001,SAP,2025-01-01 00:00:00
10000371,000060,000000000010000085,91.318,EA,10554.37,MYR,1000,0001,SAP,2025-01-01 00:00:00
10000371,000070,000000000010000074,52.344,ST,32934.96,MYR,1000,0001,SAP,2025-01-01 00:00:00
10000371,000080,000000000010000032,39.221,EA,8105.46,MYR,1000,0001,SAP,2025-01-01 00:00:00
10000371,000090,000000000010000021,39.022,EA,8720.79,MYR,1000,0001,SAP,2025-01-01 00:00:00
10000371,000100,000000000010000072,48.789,EA,12755.20,MYR,1000,0001,SAP,2025-01-01 00:00:00
10000372,000010,000000000010000035,73.531,EA,11628.40,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000372,000020,000000000010000077,72.434,PAL,301636.92,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000372,000030,000000000010000026,60.459,KG,4132.26,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000372,000040,000000000010000005,10.031,EA,2287.32,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000372,000050,000000000010000079,116.108,ST,55994.32,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000372,000060,000000000010000029,85.588,ST,32160.17,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000373,000010,000000000010000002,16.152,EA,4751.92,COP,1000,0001,SAP,2025-01-01 00:00:00
10000373,000020,000000000010000045,88.874,EA,12827.08,COP,1000,0001,SAP,2025-01-01 00:00:00
10000373,000030,000000000010000058,53.219,EA,9466.93,COP,1000,0001,SAP,2025-01-01 00:00:00
10000373,000040,000000000010000017,37.334,PAL,139853.67,COP,1000,0001,SAP,2025-01-01 00:00:00
10000373,000050,000000000010000001,88.755,EA,27081.07,COP,1000,0001,SAP,2025-01-01 00:00:00
10000373,000060,000000000010000088,122.762,EA,31346.43,COP,1000,0001,SAP,2025-01-01 00:00:00
10000374,000010,000000000010000008,20.075,EA,4304.97,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000374,000020,000000000010000061,51.054,EA,12447.63,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000374,000030,000000000010000026,85.681,KG,5307.66,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000374,000040,000000000010000067,96.889,PAL,407190.86,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000374,000050,000000000010000001,64.374,EA,20011.64,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000374,000060,000000000010000065,66.065,EA,7215.93,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000374,000070,000000000010000096,229.795,KG,19291.14,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000375,000010,000000000010000049,144.913,ST,53848.83,USD,1000,0001,SAP,2025-01-01 00:00:00
10000375,000020,000000000010000062,95.143,EA,27001.10,USD,1000,0001,SAP,2025-01-01 00:00:00
10000375,000030,000000000010000077,56.820,PAL,240266.44,USD,1000,0001,SAP,2025-01-01 00:00:00
10000375,000040,000000000010000086,37.349,KG,2998.26,USD,1000,0001,SAP,2025-01-01 00:00:00
10000375,000050,000000000010000078,33.882,EA,8173.72,USD,1000,0001,SAP,2025-01-01 00:00:00
10000375,000060,000000000010000073,30.159,ST,12879.43,USD,1000,0001,SAP,2025-01-01 00:00:00
10000375,000070,000000000010000045,83.790,EA,11373.06,USD,1000,0001,SAP,2025-01-01 00:00:00
10000375,000080,000000000010000085,110.081,EA,11637.05,USD,1000,0001,SAP,2025-01-01 00:00:00
10000376,000010,000000000010000041,88.142,EA,18819.74,USD,1000,0001,SAP,2025-01-01 00:00:00
10000376,000020,000000000010000045,65.861,EA,9717.34,USD,1000,0001,SAP,2025-01-01 00:00:00
10000376,000030,000000000010000088,41.335,EA,11058.83,USD,1000,0001,SAP,2025-01-01 00:00:00
10000376,000040,000000000010000049,133.821,ST,42597.63,USD,1000,0001,SAP,2025-01-01 00:00:00
10000376,000050,000000000010000029,53.047,ST,18850.52,USD,1000,0001,SAP,2025-01-01 00:00:00
10000376,000060,000000000010000017,18.825,PAL,65061.21,USD,1000,0001,SAP,2025-01-01 00:00:00
10000376,000070,000000000010000094,8.510,ST,4572.08,USD,1000,0001,SAP,2025-01-01 00:00:00
10000376,000080,000000000010000073,97.361,ST,46981.89,USD,1000,0001,SAP,2025-01-01 00:00:00
10000376,000090,000000000010000096,240.287,KG,21099.47,USD,1000,0001,SAP,2025-01-01 00:00:00
10000377,000010,000000000010000016,223.111,KG,17007.10,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000377,000020,000000000010000025,36.485,EA,4266.71,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000377,000030,000000000010000083,124.804,ST,52585.56,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000377,000040,000000000010000064,110.050,ST,45518.84,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000377,000050,000000000010000046,294.021,KG,19999.77,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000377,000060,000000000010000081,86.947,EA,18304.48,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000378,000010,000000000010000064,9.797,ST,4019.29,USD,1000,0001,SAP,2025-01-01 00:00:00
10000378,000020,000000000010000082,39.127,EA,11452.36,USD,1000,0001,SAP,2025-01-01 00:00:00
10000378,000030,000000000010000071,147.971,EA,46458.28,USD,1000,0001,SAP,2025-01-01 00:00:00
10000378,000040,000000000010000073,128.420,ST,54727.17,USD,1000,0001,SAP,2025-01-01 00:00:00
10000378,000050,000000000010000042,102.945,EA,16819.18,USD,1000,0001,SAP,2025-01-01 00:00:00
10000378,000060,000000000010000008,38.870,EA,9664.97,USD,1000,0001,SAP,2025-01-01 00:00:00
10000378,000070,000000000010000036,39.642,KG,4036.65,USD,1000,0001,SAP,2025-01-01 00:00:00
10000378,000080,000000000010000088,8.906,EA,2395.21,USD,1000,0001,SAP,2025-01-01 00:00:00
10000378,000090,000000000010000021,21.966,EA,4576.26,USD,1000,0001,SAP,2025-01-01 00:00:00
10000379,000010,000000000010000069,1.255,ST,623.57,USD,1000,0001,SAP,2025-01-01 00:00:00
10000379,000020,000000000010000044,31.783,ST,14738.89,USD,1000,0001,SAP,2025-01-01 00:00:00
10000379,000030,000000000010000019,124.366,ST,67308.39,USD,1000,0001,SAP,2025-01-01 00:00:00
10000379,000040,000000000010000032,53.741,EA,10318.59,USD,1000,0001,SAP,2025-01-01 00:00:00
10000379,000050,000000000010000038,100.262,EA,22290.95,USD,1000,0001,SAP,2025-01-01 00:00:00
10000379,000060,000000000010000013,79.724,ST,42792.50,USD,1000,0001,SAP,2025-01-01 00:00:00
10000379,000070,000000000010000020,99.028,EA,13878.18,USD,1000,0001,SAP,2025-01-01 00:00:00
10000379,000080,000000000010000035,15.100,EA,2120.39,USD,1000,0001,SAP,2025-01-01 00:00:00
10000379,000090,000000000010000061,121.345,EA,29319.08,USD,1000,0001,SAP,2025-01-01 00:00:00
10000380,000010,000000000010000099,143.321,ST,53504.94,NOK,1000,0001,SAP,2025-01-01 00:00:00
10000380,000020,000000000010000096,101.128,KG,9270.68,NOK,1000,0001,SAP,2025-01-01 00:00:00
10000380,000030,000000000010000098,43.947,EA,11895.94,NOK,1000,0001,SAP,2025-01-01 00:00:00
10000380,000040,000000000010000056,182.142,KG,13199.72,NOK,1000,0001,SAP,2025-01-01 00:00:00
10000380,000050,000000000010000009,81.982,ST,34994.45,NOK,1000,0001,SAP,2025-01-01 00:00:00
10000380,000060,000000000010000023,92.340,ST,40292.33,NOK,1000,0001,SAP,2025-01-01 00:00:00
10000380,000070,000000000010000025,58.484,EA,6929.92,NOK,1000,0001,SAP,2025-01-01 00:00:00
10000380,000080,000000000010000041,97.270,EA,21262.97,NOK,1000,0001,SAP,2025-01-01 00:00:00
10000380,000090,000000000010000052,25.229,EA,6034.59,NOK,1000,0001,SAP,2025-01-01 00:00:00
10000381,000010,000000000010000082,71.559,EA,22407.29,USD,1000,0001,SAP,2025-01-01 00:00:00
10000381,000020,000000000010000094,56.920,ST,33456.22,USD,1000,0001,SAP,2025-01-01 00:00:00
10000381,000030,000000000010000003,5.838,ST,3129.28,USD,1000,0001,SAP,2025-01-01 00:00:00
10000381,000040,000000000010000051,119.249,EA,30110.66,USD,1000,0001,SAP,2025-01-01 00:00:00
10000381,000050,000000000010000100,78.276,EA,16957.19,USD,1000,0001,SAP,2025-01-01 00:00:00
10000382,000010,000000000010000065,90.859,EA,10340.77,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000382,000020,000000000010000096,25.375,KG,2292.13,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000382,000030,000000000010000039,142.020,ST,50992.90,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000382,000040,000000000010000083,147.332,ST,61698.32,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000382,000050,000000000010000088,33.831,EA,9352.39,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000382,000060,000000000010000042,46.246,EA,8979.80,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000382,000070,000000000010000071,126.137,EA,40027.82,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000383,000010,000000000010000088,23.131,EA,5772.30,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000383,000020,000000000010000090,37.412,EA,8542.82,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000383,000030,000000000010000002,8.700,EA,2300.73,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000383,000040,000000000010000033,9.353,ST,5177.08,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000383,000050,000000000010000065,22.771,EA,2750.71,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000383,000060,000000000010000074,101.753,ST,63872.86,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000383,000070,000000000010000004,85.273,ST,46351.57,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000383,000080,000000000010000006,234.139,KG,16569.16,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000383,000090,000000000010000062,4.896,EA,1541.37,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000383,000100,000000000010000086,201.597,KG,14384.99,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000384,000010,000000000010000040,112.466,EA,21715.87,VES,1000,0001,SAP,2025-01-01 00:00:00
10000384,000020,000000000010000067,71.844,PAL,287130.60,VES,1000,0001,SAP,2025-01-01 00:00:00
10000384,000030,000000000010000010,78.901,EA,9677.03,VES,1000,0001,SAP,2025-01-01 00:00:00
10000384,000040,000000000010000089,65.320,ST,29079.17,VES,1000,0001,SAP,2025-01-01 00:00:00
10000384,000050,000000000010000056,94.740,KG,7250.32,VES,1000,0001,SAP,2025-01-01 00:00:00
10000385,000010,000000000010000014,109.463,ST,39976.02,USD,1000,0001,SAP,2025-01-01 00:00:00
10000385,000020,000000000010000026,271.143,KG,16275.05,USD,1000,0001,SAP,2025-01-01 00:00:00
10000385,000030,000000000010000076,147.416,KG,10531.69,USD,1000,0001,SAP,2025-01-01 00:00:00
10000385,000040,000000000010000036,243.211,KG,23858.38,USD,1000,0001,SAP,2025-01-01 00:00:00
10000385,000050,000000000010000058,129.156,EA,22957.26,USD,1000,0001,SAP,2025-01-01 00:00:00
10000385,000060,000000000010000029,115.680,ST,42018.99,USD,1000,0001,SAP,2025-01-01 00:00:00
10000386,000010,000000000010000089,1.890,ST,836.39,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000386,000020,000000000010000088,80.898,EA,21120.80,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000386,000030,000000000010000027,12.301,PAL,58480.47,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000386,000040,000000000010000039,38.400,ST,13056.41,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000386,000050,000000000010000068,138.082,EA,30525.13,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000386,000060,000000000010000006,277.439,KG,16817.84,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000386,000070,000000000010000038,65.803,EA,16344.26,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000386,000080,000000000010000091,99.078,EA,26860.73,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000386,000090,000000000010000037,83.896,PAL,242938.05,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000386,000100,000000000010000021,95.931,EA,19358.82,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000387,000010,000000000010000057,94.415,PAL,374359.12,USD,1000,0001,SAP,2025-01-01 00:00:00
10000387,000020,000000000010000042,54.549,EA,9293.12,USD,1000,0001,SAP,2025-01-01 00:00:00
10000387,000030,000000000010000087,17.501,PAL,55201.56,USD,1000,0001,SAP,2025-01-01 00:00:00
10000387,000040,000000000010000002,106.207,EA,31783.42,USD,1000,0001,SAP,2025-01-01 00:00:00
10000387,000050,000000000010000006,88.231,KG,5530.62,USD,1000,0001,SAP,2025-01-01 00:00:00
10000387,000060,000000000010000026,245.866,KG,15053.71,USD,1000,0001,SAP,2025-01-01 00:00:00
10000387,000070,000000000010000089,143.967,ST,74726.50,USD,1000,0001,SAP,2025-01-01 00:00:00
10000387,000080,000000000010000031,79.396,EA,22175.10,USD,1000,0001,SAP,2025-01-01 00:00:00
10000387,000090,000000000010000029,92.799,ST,33395.54,USD,1000,0001,SAP,2025-01-01 00:00:00
10000387,000100,000000000010000017,53.199,PAL,186014.43,USD,1000,0001,SAP,2025-01-01 00:00:00
10000388,000010,000000000010000027,8.180,PAL,38140.19,HKD,1000,0001,SAP,2025-01-01 00:00:00
10000388,000020,000000000010000015,145.151,EA,17330.80,HKD,1000,0001,SAP,2025-01-01 00:00:00
10000388,000030,000000000010000029,86.699,ST,34974.43,HKD,1000,0001,SAP,2025-01-01 00:00:00
10000388,000040,000000000010000090,35.824,EA,7350.59,HKD,1000,0001,SAP,2025-01-01 00:00:00
10000388,000050,000000000010000071,68.430,EA,20489.05,HKD,1000,0001,SAP,2025-01-01 00:00:00
10000388,000060,000000000010000079,99.793,ST,45717.61,HKD,1000,0001,SAP,2025-01-01 00:00:00
10000388,000070,000000000010000036,286.203,KG,28539.73,HKD,1000,0001,SAP,2025-01-01 00:00:00
10000388,000080,000000000010000011,119.590,EA,23104.86,HKD,1000,0001,SAP,2025-01-01 00:00:00
10000389,000010,000000000010000084,32.207,ST,17074.21,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000389,000020,000000000010000025,130.822,EA,16664.65,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000389,000030,000000000010000012,22.870,EA,4333.51,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000389,000040,000000000010000007,78.006,PAL,310931.37,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000389,000050,000000000010000052,130.272,EA,30198.55,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000389,000060,000000000010000083,103.638,ST,39608.00,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000389,000070,000000000010000013,126.365,ST,66264.07,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000390,000010,000000000010000057,39.679,PAL,180343.56,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000390,000020,000000000010000087,25.906,PAL,95850.10,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000390,000030,000000000010000078,25.146,EA,5425.10,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000390,000040,000000000010000074,145.240,ST,85818.02,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000390,000050,000000000010000059,143.913,ST,55602.54,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000390,000060,000000000010000003,90.411,ST,42339.82,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000391,000010,000000000010000078,118.874,EA,30037.01,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000391,000020,000000000010000015,76.526,EA,10415.29,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000391,000030,000000000010000038,83.947,EA,20828.06,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000391,000040,000000000010000079,15.922,ST,7208.69,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000391,000050,000000000010000021,116.798,EA,23215.26,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000391,000060,000000000010000024,77.663,ST,31365.58,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000391,000070,000000000010000093,140.877,ST,41838.40,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000391,000080,000000000010000057,66.307,PAL,299082.72,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000391,000090,000000000010000053,68.678,ST,26559.69,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000392,000010,000000000010000066,81.369,KG,5968.91,KES,1000,0001,SAP,2025-01-01 00:00:00
10000392,000020,000000000010000024,40.638,ST,18108.35,KES,1000,0001,SAP,2025-01-01 00:00:00
10000392,000030,000000000010000095,5.885,EA,561.67,KES,1000,0001,SAP,2025-01-01 00:00:00
